ID_CJYP,DESC_CJYP,DIRECCION,CODPOSTAL,TELEFONO,X,Y,AGENCIA_NEW,ID_LOCALIDAD,RESPONSABLE,PROBIENESTAR,ESTADO,COMISIONVIGENTE,ENFERMERIA,PEDICURIA,AUTOCUIDADO,RECREATIVA
210,C JYP NAC DE MERCEDES,PEDRO FERRE 882 15  ,"W3470XAE
",421719,-58.06667,-29.18333,142,"2,825",PUJOL PEDRO,1,1,1,0,0,0,0
211,C JYP FERROVIARIOS MERCEDES,CHACABUCO 588 ,"W3470XAE
",20767,-58.06667,-29.18333,142,"2,825",,0,,,,,,
212,CTRO. DE VETRERANOS DE GUERRA PAY UBRE,JUAN PUJOL 759 ,"W3470XAE
",03773-420194,-58.06667,-29.18333,142,"2,825",,0,,,,,,
213,C JYP NAC MARIANO I LOZA,ARENALES Y CORDOBA S/N S/N ,"W3476XAB
",03773-495034,-58.20000,-29.38333,142,"2,824",COSENZA MARIA ESTER,1,1,1,0,0,0,0
214,C JYP DE FELIPE YOFRE,LAGUNA BRAVA S/N,"W3472XAC
",92054,-58.33333,-29.10000,142,"2,822",LOPEZ HORACIO,1,1,1,0,0,0,0
216,CTRO. DE JYP NAC. Y PROV. DE MONTE CASEROS,J.PUJOL Y LAS HERAS  S/N,"W3220XAG
",3775-422751,-57.63333,-30.25000,142,"2,843",CACERES JOSE FRANCISCO,1,1,1,0,0,0,0
217,C JYP NAC DE COLONIA LIBERTAD,PAULA DE ALBARRACIN S/N°  62  ,3224,03775-423251,-57.85000,-30.01667,142,"2,841",ROBALLO FAUSTINO,1,1,1,0,0,0,0
218,CTRO. DE JYP NAC. DE MOCORETA,JOSE MARTIRENA S/N,"W3226XAB
",,-57.96667,-30.61667,142,"2,842",NORMA DALPRA,1,1,1,0,0,0,0
219,C JYP DE PASO DE LOS LIBRES,MERCEDES FRANCO 854 854,"W3231XAD
",03772-429929,-57.08333,-29.71667,142,"2,851",SUAREZ MA ISABEL,1,1,1,0,0,0,0
220,C JYP NAC SARGENTO CABRAL DE SALADAS,SARGENTO CABRAL 911 6   ,"W3420XAH
",21309,-58.63333,-28.25000,142,"2,866",,1,,,,,,
221,C JYP NAC Y PROV SECCIONAL SAN COSME,CONQ DEL DESIERTO Y RIOS S/N,"W3412XAE
",496049,-58.51667,-27.36667,142,"2,876",CANDIA ROBUSTINA,1,1,1,0,0,0,0
222,C JYP SANTA ANA,CONSTITUCION E IBERA S/N,"W3401XAJ
",03783-497048,-58.66667,-27.46667,142,"2,877",ROMERO  FLORENCIA,1,1,1,0,0,0,0
223,C JRYP DE SAN LUIS DEL PALMAR,JUAN J. ARCE 785 785,"W3403XAP
",92032,-58.56667,-27.51667,142,"2,895","Tacta, Jose German",1,1,1,0,0,0,0
224,C JYP NAC PROV Y MUNIC PADRE ROQUE GONZALEZ DE SANTA CRUZ,MALDONADO S/N  41  ,"W3232XAF
",93102,-56.83333,-29.41667,142,"2,903",MANGIALAVORI LUIS,1,1,1,0,0,0,0
225,C JYP DE LA CRUZ,AV. SARMIENTO  S/N ,"W3346XAD
",03772-491310,-56.63333,-29.16667,142,"2,900",WALDEMAR COUTINHO,1,1,1,0,0,0,0
226,C JYP SAN MIGUEL ARCANGEL DE SAN MIGUEL,TUCUMAN Y MORENO S/N,"W3485XAF
",83091,-57.60000,-28.00000,142,"2,908",PETRONA VILLA,1,1,1,0,0,0,0
227,C JYP NAC DE LORETO,MENDOZA 798 798,"W3483XAB
",03781-497042,-57.26667,-27.76667,142,"2,907",RODRIGUEZ EPIFANIA ,1,1,1,0,0,0,0
228,C JYP NAC DE SAN ROQUE,GARCIA DE COSSIO  1065  ,"W3448XAE
",03777-478992,-58.70000,-28.56667,142,"2,920",ALEGRE  RAMON RICARDO,1,1,1,0,0,0,0
229,C JYP DE PEDRO R FERNANDEZ,GDOR.MARTINEZ S/N S/N,"W3446XAD
",03777-477009,-58.65000,-28.75000,142,"2,919",CARABALLO ADAN,1,1,1,0,0,0,0
231,C JRYP DE LA CIUDAD Y DTO SANTO TOME,AVDA BRASIL  653,W3340XAH,21601,-56.03333,-28.55000,142,"2,946",GRELOY BLANCA AURORA,1,1,1,0,0,0,0
232,C JYP FERROVIARIOS SANTO TOME,"YRIGOYEN,HIPÓLITO 326 10  ",W3340XAH,20353,-56.03333,-28.55000,142,"2,946",,1,,,,,,
233,C JYP NAC. ESTEROS DEL IBERA,ARTURO NAVAJAS 853 853,W3342XAF,03756-481988,-56.01667,-28.08333,142,"2,931",RUIZ DIAZ VIRGINIO,1,1,1,0,0,0,0
234,C JYP NAC Y PROV DE SAUCE,CARLOS PELLEGRINI  718  ,W3463XAB,03774-480153,-58.78333,-30.08333,142,"2,947",DANUZZO COSERES JULIO,1,1,1,0,0,0,0
235,CENTRO DE JYP NAC DE SAUCE-CORRIENTES FRANCISCO MANRIQUE,GENERAL PAZ 627 ,W3463XAB,,-58.78333,-30.08333,142,"2,947",,0,2,0,0,0,0,0
236,C JYP EMBALSE FEDERICO RINCON,EL MORADILLO  111,X5856XAB,85356,-64.41667,-32.18333,,"2,002",MELLINA ESTER,1,1,1,0,0,0,0
237,"UNIËN REG DE ENT DE J P Y 3¦ EDAD DE LA PCIA DE CËRDOBA ""URECOR""",EL MORDILLO S/N¦  ,X5856XAB,,-64.41667,-32.18333,,"2,002",,0,,,,,,
238,C JYP LA CRUZ,25 DE MAYO 452 452,X5859XAB,494154,-64.48333,-32.30000,,"2,003",TAPIA JUAN,1,1,1,0,0,0,0
239,MESA COORD JYP DE LOS CONDORES,AV. COLON 104 104,X5823XAB,03571-443420,-64.26667,-32.31667,,"1,906",MARTINEZ SAUL,1,1,1,0,0,0,0
240,C JYP LOS REARTES,CASILLA CORREO 24 207 ,X5194XAD,03546-492001/7,-64.58333,-31.91667,,"2,006",BLAS ANGEL,1,1,1,0,0,0,0
241,C JYP RIO DE LOS SAUCES,COLON  S/N  S/N,X5821XAC,0358-4917996,-64.60000,-32.53333,,"2,010","RODRIGUEZ, OLGA",0,1,1,0,0,0,0
242,C JYP DE SAN AGUSTIN,SARMIENTO E ITUZAING  ,5191,91085,-64.36667,-31.98333,,"2,011",GUEVARA ROSA ELENA,0,1,1,0,0,0,0
243,C JYP DE SANTA ROSA DE CALAMUCHITA,BENITO SORIA 54,X5196XAB,03546-420887,-64.55000,-32.06667,,"2,013",TRUCCO OSVALDO,1,1,1,0,0,0,0
244,C JYP DE VILLA DEL DIQUE,CORRIENTES 50 131 ,X5862XAB,03546-497793,-64.45000,-32.18333,,"2,017",,1,,,,,,
245,C JYP VILLA GRAL BELGRANO,VICENTE PALOTTI 24 137 ,X5194XAF,61291,-64.53333,-31.98333,,"2,018",SCHMIDT RODOLFO,1,1,1,0,0,0,0
246,ASOC MUTUAL JYP VILLA RUMIPAL,BVD. ALMIRANTE BROWN     365 ,X5864XAB,03546-498481,-64.48333,-32.18333,,"2,020",MURRAY  TOMAS JOSE,1,1,1,0,0,0,0
247,C JYP UNION Y AMISTAD,CAMINO PROVINCIAL  23,X5199XAE,83039,-64.58333,-32.18333,,"1,993","CECCHEL, ESTER",1,1,1,0,0,0,0
248,C JYP DR. JUAN JOSE FAVALORO,JUAN NEPER 6368 6368,X5147XAB,03543-441197,-64.26627,-31.43299,,"2,023",JOSE A LOPEZ,0,1,1,0,0,0,0
249,C JYP DE ARGUELLO,MARIANO BETA  7535,X5147XAB,443732,-64.26627,-31.43299,,"2,023",QUIROGA LOLA SUSANA,1,1,1,0,0,0,0
250,ASOC JYP DE LA UNIVERSIDAD NAC DE CORDOBA,LA RIOJA 225 ,X5001HKU,4232915,-64.18039,-31.40525,,"2,025",,1,,,,,,
251,C DE DOCENTES JYP DE CORDOBA,AV GRAL PAZ 374 374,X5005AJW,514317,-64.18484,-31.41117,,"2,025",RAMON ALBERTO,0,1,1,0,0,0,0
252,"MESA FEDERAL DE ORG J,P 3¦ EDAD Y BIBLIOTECA POPULAR DE LA  PCIA DE COR",AVDA GRAL PAZ 374,X5004GWN,0351-4246607,-64.18039,-31.40525,,"2,025",TORAZZA TELMO,0,1,1,0,0,0,0
253,UNION MUTUAL JYP DE CORDOBA,LIMA ,X5001KAS,4238605/4225246,-64.18039,-31.40525,,"2,025",,0,,,,,,
254,C JYP ASOC GREMIAL DE EMP DE COMERCIO,DEAN FUNES 343 ,X5000DCY,4222318,-64.18039,-31.40525,,"2,025",,1,,,,,,
255,GRUPO AMISTAD PAMI GAP,CASEROS 627 102 ,5000,0351-4257789/42,-64.18039,-31.40525,,"2,025",BISCEGLIA FRANCISCO,1,1,1,0,0,0,0
256,C JYP DE ENCOTEL CORDOBA,LA RIOJA 269,X5001HJP,4224020/4253352,-64.18039,-31.40525,,"2,025",CUELLO  ALFREDO,1,1,1,0,0,0,0
257,C JYP UNION TRANV AUTOM SECC CORDOBA U.T.A.,AVDA VELEZ SARSFIELD 284 ,X5004JUC,239287,-64.18039,-31.40525,,"2,025",,1,,,,,,
258,CLUB DE ABUELOS DE CORDOBA,9 DE JULIO ,X5003DVB,4230617,-64.18039,-31.40525,,"2,025",,0,,,,,,
259,UNION FED DE C JYP DE LA PROV DE CORDOBA,MACIEL 95,X5004GWN,0351-471-8204,-64.18039,-31.40525,,"2,025",BATTILANA ANGELA,0,1,1,0,0,0,0
260,ASOC JYP DE LA REP DE SAN VICENTE,ENTRE RIOS 2815 2815,5006,456-5704,-64.18039,-31.40525,,"2,025",LOCICERO CONCEPCIÓN,1,1,1,0,0,0,0
261,C JYP DE ASOC TRABAJADORES DEL ESTADO SEC CORDOBA,BLVD ENTRE RIOS 450,X5004PLY,4807349/4257926,-64.18039,-31.40525,,"2,025",SANTUCHO FRANCISCO A,1,1,1,0,0,0,0
262,SUB-COM JYP FAIDELA FUND ASIST INT DEL ANCIANO,AV IGNACIO DUARTE QUIROS 2857,X5000SNL,4802125,-64.18039,-31.40525,,"2,025",BRITOS NOEMI,0,1,1,0,0,0,0
263,C JYP 7 DE MARZO,UNQUILLO 279 177 ,5000,4700483,-64.18039,-31.40525,,"2,025",,1,,,,,,
264,C JYP DE BARRIO LOS GIGANTES,JOSE DE OLMEDO 519 ,X5004TXJ,4711640,-64.18039,-31.40525,,"2,025",CASTRO ROMUALDO,1,1,1,0,0,0,0
265,C JYP TELEFONICOS DE LA REGION NOROESTE,25 DE MAYO ,X5000QAP,206296,-64.18039,-31.40525,,"2,025",GRIFFA EVE,0,1,1,0,0,0,0
266,C JYP SANTA RITA  SECCIONAL 12,DEL MARMOL Y SOLARES  S/N,5014,455-0844,-64.18039,-31.40525,,"2,025",FERRARIO  MARIANA,1,1,1,0,0,0,0
267,C JYP GRAL BELGRANO SECCIONAL 13,PUERTO DE PALOS 1332,X5002LIY,0351-4739414,-64.18039,-31.40525,,"2,025",RIVERO  JUSTO CARLOS,1,1,1,0,0,0,0
268,C JUB UNIDOS ALTA CORDOBA,BAIGORRI 773 226 ,X5000XAC,721303,-64.18039,-31.40525,,"2,474",DILIO TERESA,1,1,1,0,0,0,0
269,C JYP 3ª EDAD Y BIBLIOTECA 3° VIDA,GINO GALEOTTI 662 ,5001,0351-4724199,-64.18039,-31.40525,,"2,025",VENENCIA RODOLFO,1,1,1,0,0,0,0
270,C JYP DE VILLA ADELA,AVIADOR KINGSLEY 2221,5010,656864,-64.18039,-31.40525,,"2,025","JUAREZ, LUIS ALBERTO",1,1,1,0,0,0,0
271,C JYP UNION Y ESPERANZA,CASTANARES  2730,5000,456-3743,-64.18039,-31.40525,,"2,025",TORRES MARIA CATALINA,1,1,1,0,0,0,0
272,C JYP GENERAL SAN MARTIN,SUIPACHA 4642,X5001ROB,4526936,-64.18039,-31.40525,,"2,025",SORIA MIGUEL ANGEL,1,1,1,0,0,0,0
273,C JYP PRIMAVERA,UCRANIA  774,5000,510237,-64.18039,-31.40525,,"2,025",VERA LOZANO  NELIDA,1,1,1,0,0,0,0
274,C PARA JYP ROSEDAL,CHAZARRETA ANDRES 1906 1906,5010,0351-4654308,-64.18039,-31.40525,,"2,025",MONTOYA MA ISABEL,1,1,1,0,0,0,0
275,C JYP 10 DE JUNIO DIA DE LA SOBERANIA,MAESTRO VIDAL 1143 ,5010,89-6705,-58.17500,-34.77877,,29,,0,,,,,,
276,ASOC MUTUAL UNIDAD,WATT 5712 153 ,5020,4976497,-65.03333,-31.66667,,"2,544",OTAÑO PABLO RENÉ,1,1,1,0,0,0,0
277,C MUTUAL DE JYP DE EMPLEADOS PUBLICOS DE LA PCIA DE CORDOBA,LAVALLEJA  DTO  ,5000,22-0724,-64.18039,-31.40525,,"2,025",MILLICAY MYRIAN,0,1,1,0,0,0,0
278,C JYP PUEYRREDON,DAVID LUQUE 1176,X5005CED,233359,-64.18039,-31.40525,,"2,025",ASSOF PEDRO,0,1,1,0,0,0,0
279,C JYP DE GAS DEL ESTADO -CORDOBA,SARMIENTO 935 935,5000,425-2958,-64.30226,-31.28133,,"2,025",OLMOS BENITO,1,1,1,0,0,0,0
280,C JYP BARRIO RESIDENCIAL SAN ROQUE,AVIADOR KINSGLEY  1614,5010,655980,-64.48333,-31.35000,,"2,360",RAMIREZ PEDRO,1,1,1,0,0,0,0
281,C JYP 12 DE MAYO,TEODORO FELS  5718 5718,5019,,-64.18039,-31.40525,,"2,025",FAZZIO JULIETA,1,1,1,0,0,0,0
282,C JYP Y 3| EDAD B| ITUZAINGO Y ZONAS ALEDA?AS,AV. VUCETICH 6559 6559,5000,4951234,-64.09591,-31.46495,,"2,025",ROSSO OTILIA,1,1,1,0,0,0,0
283,C JYP LA CASITA DE MIS VIEJOS,CANALEJAS  1749,5000,4691017,-64.18039,-31.40525,,"2,025",SAVID GRACIELA,1,1,1,0,0,0,0
284,C JYP SOLIDARIDAD,URITORCO 3642 3642,5010,0351-4660704,-64.18039,-31.40525,,"2,025",CONTRERAS ANDRES,1,1,1,0,0,0,0
285,C JYP LOS GRANADOS,GRAHAM BELL 1481 172 ,5010,4667519,-64.18039,-31.40525,,"2,025",BRIZUELA MARIA ,1,1,1,0,0,0,0
286,C JUB RENACER,LUCIANO DE FIGUEROA 583,5008,4764360,-64.18039,-31.40525,,"2,025",GAITE ELCIDES MAURICIO,0,1,1,0,0,0,0
287,C JYP JOSE LOPEZ,MAESTRO VIDAL 1152,5000,883295,-64.18039,-31.40525,,"2,025",PEREZ ENRIQUE,0,1,1,0,0,0,0
288,C JYP POETA LUGONES Y LAS MAGNOLIAS,LARTIGAU LESPADA  3025,5008,4765753,-64.18039,-31.40525,,"2,025",RODRIGUEZ  LORENZO,1,1,1,0,0,0,0
289,C JYP SANTA ANA PROTECTORA DE LA 3ª EDAD,MEMBRILLAR 414 416,5003,4841421/4849933,-64.18039,-31.40525,,"2,025",GORDILLO MANUEL ANDRES,1,1,1,0,0,0,0
290,C JPYR DE YPF ADHERIDO A SUPE COMP EDUARDO PEONBARA,RINCON 156,5000,422-4681/427-11,-64.18039,-31.40525,,"2,025",JIMENEZ OSCAR,0,1,1,0,0,0,0
291,C JYP 28 DE NOVIEMBRE,DOMINGO DE IRALA 1289 ,5016,699349,-64.18039,-31.40525,,"2,025",,0,2,0,0,0,0,0
292,C J.P. Y TERCERA EDAD ,BOWES 6012 244 ,5000,946355,-64.18039,-31.40525,,"2,025",MENCEGUEZ VICTOR,1,1,1,0,0,0,0
293,"C JYP VELEZ SARFIELD, ALTO VELEZ SARFIELD Y BARRIOS VECINOS",ELISEO SOAJE  1280,5016,4616893,-64.18039,-31.40525,,"2,025",ORTIZ JUAN MANUEL,0,1,1,0,0,0,0
294,C JYP DR RAMON CARRILLO,TANTI  1753,5000,641045,-64.18039,-31.40525,,"2,025",PAJON MARIA ESTER,1,1,1,0,0,0,0
295,C JYP NAC PROV Y MUNIC LAS ROSAS,RUFINO CUERVO 1487 224 ,5009,480-3582,-64.18039,-31.40525,,"2,025",CEBALLOS HERASMO,1,1,1,0,0,0,0
1,C JYP DE VILLA BENJAMIN ARAOZ,RUTA 304 KM 55  26 ,T4119XEO,0894-21993,-64.80000,-26.56667,129,"6,815",OSCARI LAURA,1,1,1,0,0,0,0
2,C DE JYP. NAC. ROSARIO DE SAN NICOLAS - ESTACION ARAOZ,SIN NOMBRE 5,4119,03863-15-696998,-64.93333,-27.13333,,"6,788",SZMYRSKI IRMA,1,1,1,0,0,0,0
3,C JYP NAC DE EL CHAÑAR,AV SAN CAYETANO S/N°,T4117XAD,806237,-65.06667,-26.76667,,"6,510","QUIROGA, MARIA DOLORES",1,1,1,0,0,0,0
4,C JYP NAC GDOR GARMENDIA,A.BULLOT 2DA. CUADRA  ,T4187XAB,,-64.55000,-26.56667,129,"6,594",GOMEZ PASTOR SALVADOR,1,1,1,0,0,0,0
5,C JYP NAC 20 DE JUNIO,9 DE JULIO  397,T4119XEU,924004,-64.95000,-26.70000,129,"6,659","PAZ, ALCIRA",1,1,1,0,0,0,0
6,C JYP NAC 7 DE ABRIL,PRINCIPAL  S/Nº  ,T4195XAB,CABINA 7 DE ABR,-64.50000,-26.30000,129,"6,772",RODRIGUEZ HECTOR,1,1,1,0,0,0,0
7,CENTRO AMISTAD 3¬ EDAD B¦ ECHEVERRIA Y VILLA MUÐECAS,JUAN LUIS NOGUES 2251,T4000XAC,346289,-65.21667,-26.83333,129,"6,709",VILLAGRA RAMONA DEL VALLE,1,1,1,0,0,0,0
8,C JYP NAC INDEPENDENCIA,BUENOS AIRES   740,4000,252051,-65.21667,-26.83333,129,"6,709",BENAVENTE ANA MARIA,1,1,1,0,0,0,0
9,ASOC JYP DE COMERCIO Y ACTIV CIVILES,CONGRESO 245 245,4000,0381-4343103,-65.21667,-26.83333,129,"6,709",FREGENAL PEDRO,1,1,1,0,0,0,0
10,C DE EDUCADORES J LEY 4349,AVELLANEDA 847,4000,4248648/4352887,-65.21667,-26.83333,129,"6,709","SIMONI,LINA",1,1,1,0,0,0,0
11,ASOC JYP ENCOTEL TUCUMAN AJUPENCYT,CHACABUCO 830 ,4000,244685,-65.21667,-26.83333,129,"6,709",,0,2,0,0,0,0,0
12,C JYP CERVECEROS DE TUCUMAN,ESPAÑA 971,4000,330054,-65.21667,-26.83333,,"6,709","AVILA, AGUSTIN",1,1,1,0,0,0,0
13,MOVIM MUJERES FRATERNALES 2 DE MAYO,PIEDRAS 1º PISO 348,4000,0381-4304492,-65.21667,-26.83333,,"6,709","CHALFUN, ESTHER",1,1,1,0,0,0,0
14,CIRC JYP UNIVERSIDAD NAC DE TUCUMAN,LAS PIEDRAS 1215,4000,4238268,-65.21667,-26.83333,129,"6,709",DAMATO JUANA ANGELA,1,1,1,0,0,0,0
15,FED DE CENTROS DE JYP NAC DE TUCUMAN,LA RIOJA 99 ,4000,0381-4248648/42,-65.21667,-26.83333,129,"6,709",,0,2,0,0,0,0,0
16,C JYP DE LUZ Y FUERZA,9 DE JULIO 219 ,4000,430-6033,-65.21667,-26.83333,129,"6,709",REYNOSO HUGO,0,1,1,0,0,0,0
17,JYP C MANUEL DE ESTRADA DE VILLA LUJAN,PJE RECONQUISTA 549,4000,,-65.21667,-26.83333,129,"6,709",SANTILLAN,1,1,1,0,0,0,0
18,C JYP NAC BARRIO GENTE DE PRENSA,AV. ERNESTO PADILLA 364 364,4000,423-6333,-65.21667,-26.83333,129,"6,709",CONTRERAS HILDA,1,1,1,0,0,0,0
19,C JYP TELEFONICOS DE TUCUMAN,SALTA  34,4000,310114,-65.21667,-26.83333,129,"6,709",SANCHEZ NEGRETE,0,1,1,0,0,0,0
20,C JYP SARGENTO CABRAL,COLOMBIA 2705 2705,4000,347308,-65.21667,-26.83333,129,"6,709",ORTEGA JUAN BAUTISTA,1,1,1,0,0,0,0
21,C JYP NAC VILLA MUÑECAS NORTE,FRANCISCO DE AGUIRRE  3245,4000,4344638,-65.21667,-26.83333,129,"6,709","BELLAVILLA,DARDO",1,1,1,0,0,0,0
22,C JYP NAC Y MUN DE ATE,SILVANO BORES 28,4000,4214981,-65.21667,-26.83333,129,"6,709",RAMIREZ CARLOS,1,1,1,0,0,0,0
23,C JYP FERROVIARIOS 8 DE DICIEMBRE, PASAJE ZAVALETA  4339,4000,352191,-65.21667,-26.83333,129,"6,709",PACHECO FRANCISCO,1,1,1,0,0,0,0
24,MESA COORDINADORA DE JYP NAC DE LA PROVINCIA DE TUCUMAN,JUNIN 393 ,4000,0381-4261649/42,-65.21667,-26.83333,129,"6,709",,0,2,0,0,0,0,0
25,C JYP DEL AUTOTRANSP DE PAS DE TUCUMAN,BENJAMIN VILLAFAÑE 1573,4000,226103,-65.21667,-26.83333,129,"6,709",ARGAÑARAZ OSCAR,1,1,1,0,0,0,0
26,C JYP EL PORVENIR,LA PLATA 3100 23  ,4000,364682,-65.21667,-26.83333,129,"6,709","VEGA, LAURA RUFINA",1,1,1,0,0,0,0
27,C JYP NAC 17 DE JULIO SAN CAYETANO,R.ROJAS Y PEDRO SAL  60  ,4000,243533,-65.21667,-26.83333,129,"6,709",GONZALEZ VICTOR,1,1,1,0,0,0,0
28,C JYP NAC ROSAS Y JAZMINES B° N AVELLANEDA,LIBERTAD 1437 ,4000,360688,-65.21667,-26.83333,129,"6,709",BILBAO DOMINGO,1,1,1,0,0,0,0
29,C JYP NAC UNIDOS,MIGUEL DE AZCUENAGA  2231,4000,345758,-65.21667,-26.83333,129,"6,709",ROLDAN MARIA DEL VALLE,1,1,1,0,0,0,0
30,C JYP NAC LAS VICTORIAS,FORTUNATA GARCIA  1423,4000,4361342,-65.21667,-26.83333,129,"6,709",ABREGU JUANA,1,1,1,0,0,0,0
31,C JYP VILLA AMALIA,BENJAMIN LAVAISSE  314,4000,4291565,-65.21667,-26.83333,,"6,709",NARVAEZ  EDUARDO JUSTO,1,1,1,0,0,0,0
32,C JYP NAC AMISTAD LUZ Y VIDA,RAUL COLOMBRES  72 ,4000,4283126,-65.21667,-26.83333,129,"6,709",PALOMEQUE  EMILIANO,1,1,1,0,0,0,0
33,C JYP NAC 1° DE MAYO,PJE FRAY LUIS BELTRA 1515 ,4000,27-6990,-65.21667,-26.83333,129,"6,709",,0,2,0,0,0,0,0
34,C JYP MECANICOS DEL AUTOMOTOR DE TUCUMAN,STGO DEL ESTERO 1533,4000,4223426,-65.21667,-26.83333,128,"6,709","OLLETA, ARNALDO OSCAR ",1,1,1,0,0,0,0
35,C JYP NAC RENACER,PARAGUAY  1285,4000,0381-4273243/27,-65.21667,-26.83333,,"6,709",NICOLASSE BLANCA,1,1,1,0,0,0,0
36,C JYP NACIONALES DE VILLA ANGELINA,A. PEREZ PALAVECINO  820,4000,292675,-65.21667,-26.83333,,"6,709","SANTOS, JUANA",1,1,1,0,0,0,0
37,FED DE JYP FERROVIARIOS Y DEMAS LEYES NACIONALES,JUJUY 1148 ,4000,424-1724/435-21,-65.21426,-26.84549,129,"6,709",MONTOYA FELIX,0,1,1,0,0,0,0
38,C DE JYP. NAC. DEL MILAGRO,"PJE, LAMADRID 539 539",4000,293938,-65.21667,-26.83333,129,"6,709",JUAREZ ANTONIO,1,1,1,0,0,0,0
39,FED DE CENTROS DE JYP NAC UNION DE SAN MIGUEL DE TUCUMAN,SANTA FE 2644 ,4000,0381-4361843,-65.23466,-26.81373,129,"6,511",,0,,,,,,
40,CENTRO MUTUAL DE JUB PENS Y DE LA TERCERA EDAD,AV. BELGRANO 2170 CASA  994 ,4000,(0381)-4232543.,-65.22688,-26.81384,129,"6,511",ALVAREZ ANIBAL,1,2,0,0,0,0,0
41,CENTRO DE JYP NAC SAN JAVIER,SANTA FE  2644,4000,4239935,-65.21667,-26.83333,,"6,709",SALVATIERRA EUGENIA,1,1,1,0,0,0,0
42,ASOC. DE AMIGOS JUB. Y PENS. NAC.,SANTIAGO DEL ESTERO OF. 9 1124,4000,0381-4225008,-65.19553,-26.82547,,"6,709",RUIZ  ESTEBAN JESUS,1,1,1,0,0,0,0
43,CENTRO DE JUB. Y PENS. MEJORT TUCUMAN,CRISOSTOMO ALVAREZ 1079 1079,4000,0381-4312108,-65.21359,-26.83044,129,"6,709",HOLZMAN CARLOTA,0,1,1,0,0,0,0
44,"CLUB DE ABUELOS JUVENTUD,ALEGRIA, VIDA.",SAN LORENZO  1283,4000,,-65.21667,-26.83333,129,"6,709",VEGA JUAN AGUSTIN,0,1,1,0,0,0,0
45,CTRO DE JYP UN LUGAR EN EL MUNDO,ENTRE RIOS  400,4000,421-5564,-65.21667,-26.83333,129,"6,709",BRAVO GREGORIO,0,1,1,0,0,0,0
46,CENTRO DE JYP NAC ,COLOMBIA  463,4000,427-3554,-65.21667,-26.83333,128,"6,709",LEMOS ORLANDO,1,1,1,0,0,0,0
47,CENTRO DE JYP PROGRESO Y AMISTAD,PASAJE BELISARIO LOPEZ 1073 ,4000,,-65.19969,-26.84750,129,"6,599",,0,2,0,0,0,0,0
48,CTRO. DE JYP. EL SUD VIVE,ENTRE RIOS  1699,4000,429-2073,-65.21667,-26.83333,129,"6,709",RUEDA CLARA,0,1,1,0,0,0,0
49,CTRO DE JUBILADOS CIUDADELA,GRAL PAZ 1856 1856,4000,423-3381,-65.22693,-26.83225,129,"6,709",GONZALEZ MARIA TERESA,0,1,1,0,0,0,0
50,FEDERACION DE CENTROS DE JYP NACIONALES 20 DE SETIEMBRE,CONGRESO 245 ,4000,(0381) - 430529,-65.20393,-26.83470,129,"6,709",FREGENAL PEDRO,0,1,1,0,0,0,0
51,CTRO. RECREATIVO DE LA 3¬ EDAD DIVINA MISERICORDIA,PASAJE CHUBUT 399 ,4000,4290634,-65.20974,-26.86155,129,"6,709",,0,2,0,0,0,0,0
52,CENTRO DE JYP UNION Y ESPERANZA,URUGUAY 4271 ,4000,(0381)-15595734,-65.21667,-26.83333,129,"6,709",ARIAS DOMINGA,0,1,1,0,0,0,0
53,ASOC. CIVIL CTRO. DE JYP. OCTUBRE,BALCARCE 1663 ,4000,0381-4222006,-65.19284,-26.80920,129,"6,709",PEREYRA ROMAN,0,1,1,0,0,0,0
54,"ASOC. CTRO. DE JYP. NAC., PROV. O MUNICIPALES SAN EXPEDITO",CORONEL ZELAYA  2721,4000,0381-4233769,-65.21667,-26.83333,129,"6,709",CAMISAY JUAN CARLOS,1,1,1,0,0,0,0
55,CTRO. DE JYP EX COMBATIENTES DE MALVINAS,WENCESLAO POSSE 600 600,4000,,-65.19239,-26.84294,129,"6,709","TOLEDO, EDUARDO",0,2,0,0,0,0,0
56,C JYP NAC MARIANO MORENO,CALLE 8  375,T4101XAI,4437-1723,-65.23843,-26.70419,129,"6,443",CORDERO HUGO,1,1,1,0,0,0,0
588,C JYP DE VILLA CONCEPCION DEL TIO LUCIO ROLLAN,GENERAL PAZ  467,2433,03576-493132,-62.81667,-31.33333,,"1,862",MAGNANO EUGENIO,1,1,1,0,0,0,0
589,C JYP DE ALTA GRACIA 19 DE MAYO,ING OLMOS 230 120 ,5186,29867,-64.43333,-31.66667,,"1,866",GARCIA JUANA,1,1,1,0,0,0,0
590,C JPYR DE ALTA GRACIA,GENOVA 299 132 ,5186,03547-423380,-64.43333,-31.66667,,"1,866","EJES, ISABEL",1,1,1,0,0,0,0
591,C JYP DE DESPEÐADEROS,PUEYRREDON 162 188 ,5121,03547-492368,-64.30000,-31.81667,,"1,872",,1,,,,,,
592,C JYP DE LOZADA,TUCUMAN 329 329,5101,03572-492193,-64.08333,-31.65000,,"1,880",MALDONADO OLGA,1,1,1,0,0,0,0
593,C JYP DE MALAGUEÐO,MENDOZA ESQ.PEÑEÑORI  S/N ,5101,981114,-64.38333,-31.46667,,"1,881",OLMEDO ERNESTO,1,1,1,0,0,0,0
594,C JYP DE LA LOCALIDAD DE RAFAEL GARCIA,SAN MARTIN S/N  ,5119,484800,-64.26667,-31.63333,,"1,883",,0,,,,,,
